id,label,family,title,source,cccs_type,status,statement,parameter_values,gc_discussion,profile_note
ra-5.5,RA-5(5),RA,Privileged access,NIST SP 800-53 Rev. 5.2.0,control,,Implement privileged access authorization to [Assignment: organization-defined system components] for [Assignment: organization-defined vulnerability scanning activities].,,,
ra-5.11,RA-5(11),RA,Public disclosure program,NIST SP 800-53 Rev. 5.2.0,control,,Establish a public reporting channel for receiving reports of vulnerabilities in organizational systems and system components.,,,
ra-7,RA-7,RA,Risk response,NIST SP 800-53 Rev. 5.2.0,activity,,"Respond to findings from security and privacy assessments, monitoring, and audits in accordance with organizational risk tolerance.",,,
ra-9,RA-9,RA,Criticality analysis,NIST SP 800-53 Rev. 5.2.0,activity,,"Identify critical system components and functions by performing a criticality analysis for [Assignment: organization-defined systems, system components, or system services] at [Assignment: organization-defined decision points in the system development lifecycle].",,,
sa-1,SA-1,SA,System and services acquisition policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] system and services acquisition policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the system and services acquisition policy and the associated system and services acquisition controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the system and services acquisition policy and procedures
   C. Review and update the current system and services acquisition
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
sa-2,SA-2,SA,Allocation of resources,NIST SP 800-53 Rev. 5.2.0,control,,"A. Determine the high-level information security and privacy requirements for the system or system service in mission and business process planning
B. Determine, document, and allocate the resources required to protect the system or system service as part of the organizational capital planning and investment control process
C. Establish a discrete line item for information security and privacy in organizational programming and budgeting documentation",,,
sa-3,SA-3,SA,System development lifecycle,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Acquire, develop, and manage the system using [Assignment: organization-defined system development lifecycle] that incorporates information security and privacy considerations
B. Define and document information security and privacy roles and responsibilities throughout the system development lifecycle
C. Identify individuals having information security and privacy roles and responsibilities
D. Integrate the organizational information security and privacy risk management process into system development lifecycle activities",,,
sa-4,SA-4,SA,Acquisition process,NIST SP 800-53 Rev. 5.2.0,control,,"Include the following requirements, descriptions, and criteria, explicitly or by reference, using [Selection (1 or more): standardized contract language; [Assignment: organization-defined contract language]] in the acquisition contract for the system, system component, or system service:
A. security and privacy functional requirements
B. strength of mechanism requirements
C. security and privacy assurance requirements
D. controls needed to satisfy the security and privacy requirements
E. security and privacy documentation requirements
F. requirements for protecting security and privacy documentation
G. a description of the system development environment and the environment in which the system is intended to operate
H. the allocation of responsibility or identification of parties responsible for information security, privacy, and supply chain risk management
I. acceptance criteria",,"Functional requirements for the protection of personal information can be found in the PSPC Supply Manual, Chapter 1, Section 1.70 – Privacy in contracting. The TBS guidance document: Taking Privacy Into Account Before Making Contracting Decisions, presents additional information on the handling of personal information. Functional requirements include the contractual obligations for ownership of personal information, the maintenance of accuracy, privacy and integrity of personal information, limitations to the secondary use or disclosure without consent, disposition of records containing personal information, including returning the records back to the GC if required, acceptance of privacy audit possibilities, privacy breach and privacy complaint mechanisms, and legal requirements to disclose personal information.",
sa-4.1,SA-4(1),SA,Functional properties of controls,NIST SP 800-53 Rev. 5.2.0,control,,"Require the developer of the system, system component, or system service to provide a description of the functional properties of the controls to be implemented.",,,
sa-4.9,SA-4(9),SA,"Functions, ports, protocols, and services in use",NIST SP 800-53 Rev. 5.2.0,control,,"Require the developer of the system, system component, or system service to identify the functions, ports, protocols, and services intended for organizational use.",,,
sa-4.10,SA-4(10),SA,Use of approved digital credentials products,NIST SP 800-53 Rev. 5.2.0,control,,Employ only IT products that are recommended by the Cyber Centre for digital credentials capability implemented within organizational systems.,,,
sa-4.12,SA-4(12),SA,Data ownership,NIST SP 800-53 Rev. 5.2.0,control,,"a. Include organizational data ownership requirements in the acquisition contract
b. Require all data to be removed from the contractor’s system and returned to the organization within [Assignment: organization-defined time frame]",,,
sa-5,SA-5,SA,System documentation,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Obtain or develop administrator documentation for the system, system component, or system service that describes
1. secure configuration, installation, and operation of the system, component, or service
2. effective use and maintenance of security and privacy functions and mechanisms
3. known vulnerabilities regarding configuration and use of administrative or privileged functions
   B. Obtain or develop user documentation for the system, system component, or system service that describes
4. user-accessible security and privacy functions and mechanisms and how to effectively use those functions and mechanisms
5. methods for user interaction, which enable individuals to use the system, component, or service in a more secure manner and protect individual privacy
6. user responsibilities in maintaining the security of the system, component, or service and privacy of individuals
   C. Document attempts to obtain system, system component, or system service documentation when such documentation is either unavailable or non-existent and take [Assignment: organization-defined actions] in response
   D. Distribute documentation to [Assignment: organization-defined personnel or roles]",,,
sa-8,SA-8,SA,Security and privacy engineering principles,NIST SP 800-53 Rev. 5.2.0,control,,"Apply the following systems security and privacy engineering principles in the specification, design, development, implementation, and modification of the system and system components: [Assignment: organization-defined systems security and privacy engineering principles].",,"There are 10 Fair Information Principles that guide privacy protections for federal programs. In general, organizations need policies that dictate privacy policies; limit the collection, use, disclosure, and retention of personal information; and ensure individuals are informed about the handling of their personal information and have the right to access their personal information.",
sa-9,SA-9,SA,External system services,NIST SP 800-53 Rev. 5.2.0,control,,"A. Require that providers of external system services comply with organizational security and privacy requirements and employ the following controls: [Assignment: organization-defined controls]
B. Define and document organizational oversight and user roles and responsibilities with regard to external system services
C. Employ the following processes, methods, and techniques to monitor control compliance by external service providers on an ongoing basis: [Assignment: organization-defined processes, methods, and techniques]",,,
sa-9.1,SA-9(1),SA,Risk assessments and organizational approvals,NIST SP 800-53 Rev. 5.2.0,control,,"a. Conduct an organizational risk assessment prior to acquiring or outsourcing information security services
b. Verify that the acquisition or outsourcing of dedicated information security services is approved by [Assignment: organization-defined personnel or roles]",,,
sa-9.2,SA-9(2),SA,"Identification of functions, ports, protocols, and services",NIST SP 800-53 Rev. 5.2.0,control,,"Require providers of the following external system services to identify the functions, ports, protocols, and other services required for the use of such services: [Assignment: organization-defined external system services].",,,
sa-9.8,SA-9(8),SA,Processing and storage location—within Canada,NIST SP 800-53 Rev. 5.2.0,control,,Restrict the geographic location of information processing and data storage to facilities located within the legal jurisdictional boundary of Canada.,,,
sa-10,SA-10,SA,Developer configuration management,NIST SP 800-53 Rev. 5.2.0,activity,,"Require the developer of the system, system component, or system service to:
A. perform configuration management during system, component, or service [Selection (1 or more): design; development; implementation; operation; disposal]
B. document, manage, and control the integrity of changes to [Assignment: organization-defined configuration items under configuration management]
C. implement only organization-approved changes to the system, component, or service
D. document approved changes to the system, component, or service and the potential security and privacy impacts of such changes
E. track security flaws and flaw resolution within the system, component, or service and report findings to [Assignment: organization-defined personnel]",,,
sa-10.1,SA-10(1),SA,Software and firmware integrity verification,NIST SP 800-53 Rev. 5.2.0,activity,,"Require the developer of the system, system component, or system service to enable integrity verification of software and firmware components.",,,
sa-10.7,SA-10(7),SA,Security and privacy representatives,NIST SP 800-53 Rev. 5.2.0,activity,,Require [Assignment: organization-defined security and privacy representatives] to be included in the [Assignment: organization-defined configuration change management and control process].,"sa-10.7_prm_1 = SSC, TBS and Cyber Centre; sa-10.7_prm_2 = SSC projects and services serving multiple departments; sa-10.07_odp.01 = SSC, TBS and Cyber Centre; sa-10.07_odp.02 = SSC, TBS and Cyber Centre; sa-10.07_odp.03 = SSC projects and services serving multiple departments; sa-10.07_odp.04 = SSC projects and services serving multiple departments",,
sa-11,SA-11,SA,Developer testing and evaluation,NIST SP 800-53 Rev. 5.2.0,activity,,"At all post-design stages of the system development lifecycle, require the developer of the system, system component, or system service to:
A. develop and implement a plan for ongoing security and privacy control assessments
B. perform [Selection (1 or more): unit; integration; system; regression] testing/evaluation [Assignment: organization-defined frequency] at [Assignment: organization-defined depth and coverage]
C. produce evidence of the execution of the assessment plan and the results of the testing and evaluation
D. implement a verifiable flaw remediation process
E. correct flaws identified during testing and evaluation",,,
sa-15,SA-15,SA,"Development process, standards, and tools",NIST SP 800-53 Rev. 5.2.0,activity,,"A. Require the developer of the system, system component, or system service to follow a documented development process that
1. explicitly addresses security and privacy requirements
2. identifies the standards and tools used in the development process
3. documents the specific tool options and tool configurations used in the development process
4. documents, manages, and ensures the integrity of changes to the process and/or tools used in development
   B. Review the development process, standards, tools, tool options, and tool configurations [Assignment: organization-defined frequency] to determine if the process, standards, tools, tool options, and tool configurations selected and employed can satisfy the following security and privacy requirements: [Assignment: organization-defined security and privacy requirements]",,,
sa-15.3,SA-15(3),SA,Criticality analysis,NIST SP 800-53 Rev. 5.2.0,activity,,"Require the developer of the system, system component, or system service to perform a criticality analysis:
a. at the following decision points in the system development lifecycle: [Assignment: organization-defined decision points in the system development lifecycle]
b. at the following level of rigour: [Assignment: organization-defined breadth and depth of criticality analysis]",,,
sa-16,SA-16,SA,Developer-provided training,NIST SP 800-53 Rev. 5.2.0,control,,"Require the developer of the system, system component, or system service to provide the following training on the correct use and operation of the implemented security and privacy functions, controls, and/or mechanisms: [Assignment: organization-defined training].",,,
sa-17,SA-17,SA,Developer security and privacy architecture and design,NIST SP 800-53 Rev. 5.2.0,activity,,"Require the developer of the system, system component, or system service to produce a design specification and security and privacy architecture that:
A. is consistent with the organization’s security and privacy architecture that is an integral part the organization’s enterprise architecture
B. accurately and completely describes the required security and privacy functionality and the allocation of controls among physical and logical components
C. expresses how individual security and privacy functions, mechanisms, and services work together to provide required security and privacy capabilities and a unified approach to protection",,,
sa-22,SA-22,SA,Unsupported system components,NIST SP 800-53 Rev. 5.2.0,control,,"A. Replace system components when support for the components is no longer available from the developer, vendor, or manufacturer
B. Provide the following options for alternative sources for continued support for unsupported components [Selection (1 or more): in-house support; [Assignment: organization-defined support from external providers]]",,,
sa-400,SA-400,SA,Sovereignty and jurisdiction,CCCS,control,,"Require the organizational business function to conduct a sovereignty and jurisdiction threat and risk assessment process at the [Selection (one or more): organization-level; mission/business-level; system-level] that:
A. conducts an injury assessment to determine the maximum potential injuries that may be suffered due to external legal compulsion of the business functions or information assets by
  1. considering the business needs for security including any laws or regulations which require that data not be disclosed or compromised
  2. updating the security categorization of the business functions or information assets
  3. documenting the negative consequences of legal compulsion
B. performs jurisdiction-specific threat assessment that establishes a likelihood of being targeted
C. undertakes a vulnerability assessment to evaluate the potential means by which the external jurisdiction could exploit the business functions or information assets
D. completes a jurisdiction-specific risk assessment",,"The TBS Directive on Service and Digital, section 4.4.3.14 requires that sensitive information or data that is classified or categorized as Protected B or Protected C be located within Canadian jurisdiction as the principal delivery option. Canadian jurisdiction refers to the geographic boundaries of Canada or within the boundary of a diplomatic or consular mission of the GC abroad. The Cyber Centre recommends that all data and business functions of significant sensitivity be retained within Canadian jurisdictions.",
sc-1,SC-1,SC,System and communications protection policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] system and communications protection policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the system and communications protection policy and the associated system and communications protection controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the system and communications protection policy and procedures
   C. Review and update the current system and communications protection
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
sc-2,SC-2,SC,Separation of system and user functionality,NIST SP 800-53 Rev. 5.2.0,control,,"Separate user functionality, including user interface services, from system management functionality.",,,
sc-4,SC-4,SC,Information in shared system resources,NIST SP 800-53 Rev. 5.2.0,control,,Prevent unauthorized and unintended information transfer via shared system resources.,,,
sc-5,SC-5,SC,Denial-of-service protection,NIST SP 800-53 Rev. 5.2.0,control,,"A. [Selection (1): Protect against; Limit] the effects of the following types of denial-of-service events: [Assignment: organization-defined types of denial-of-service events]
B. Employ the following controls to achieve the denial-of-service objective: [Assignment: organization-defined controls by type of denial-of-service event]",,,
sc-5.2,SC-5(2),SC,"Capacity, bandwidth, and redundancy",NIST SP 800-53 Rev. 5.2.0,control,,"Manage capacity, bandwidth, or other redundancy to limit the effects of information flooding denial-of-service attacks.",,,
sc-5.3,SC-5(3),SC,Detection and monitoring,NIST SP 800-53 Rev. 5.2.0,control,,"a. Employ the following monitoring tools to detect indicators of denial-of-service attacks against, or launched from, the system: [Assignment: organization-defined monitoring tools]
b. Monitor the following system resources to determine if sufficient resources exist to prevent effective denial-of-service attacks: [Assignment: organization-defined system resources]",,,
sc-7,SC-7,SC,Boundary protection,NIST SP 800-53 Rev. 5.2.0,control,,"A. Monitor and control communications at the external managed interfaces to the system and at key internal managed interfaces within the system
B. Implement subnetworks for publicly accessible system components that are [Selection (1): physically; logically] separated from internal organizational networks
C. Connect to external networks or systems only through managed interfaces consisting of boundary protection devices arranged in accordance with an organizational security and privacy architecture",,,
sc-7.3,SC-7(3),SC,Access points,NIST SP 800-53 Rev. 5.2.0,control,,Limit the number of external network connections to the system.,,"The TBS Directive on Service and Digital, Appendix F: Standard on Enterprise Information Technology Usage Restrictions is an example of a federal guideline that requires limits on the number of external network connections. It requires that local Internet access services be obtained through SSC.",
sc-7.4,SC-7(4),SC,External telecommunications services,NIST SP 800-53 Rev. 5.2.0,control,,"a. Implement a managed interface for each external telecommunication service
b. Establish a traffic flow policy for each managed interface
c. Protect the confidentiality and integrity of the information being transmitted across each interface
d. Document each exception to the traffic flow policy with a supporting mission or business need and the duration of that need
e. Review exceptions to the traffic flow policy [Assignment: organization-defined frequency] and remove exceptions that are no longer supported by an explicit mission or business need
f. Prevent unauthorized exchange of control plane traffic with external networks
g. Publish information to enable remote networks to detect unauthorized control plane traffic from internal networks
h. Filter unauthorized control plane traffic from external networks",,,
sc-7.5,SC-7(5),SC,Deny by default – allow by exception,NIST SP 800-53 Rev. 5.2.0,control,,Deny network communications traffic by default and allow network communications traffic by exception [Selection (1 or more): at managed interfaces; for [Assignment: organization-defined systems]].,,,
sc-7.7,SC-7(7),SC,Split tunneling for remote devices,NIST SP 800-53 Rev. 5.2.0,control,,Prevent split tunneling for remote devices connecting to organizational systems unless the split tunnel is securely provisioned using [Assignment: organization-defined safeguards].,,"As per the TBS Directive on Service and Digital, Appendix G: Standard on Enterprise Information Technology Service Common Configurations – Endpoint Management Configuration Requirements, split tunneling is disabled except for domains that are included in the list approved by the GC Enterprise Architecture Review Board. All other network traffic to or from the Internet must flow through the GC-approved pathways to the Internet rather than via a direct connection to the Internet.",
sc-7.8,SC-7(8),SC,Route traffic to authenticated proxy servers,NIST SP 800-53 Rev. 5.2.0,control,,Route [Assignment: organization-defined internal communications traffic] to [Assignment: organization-defined external networks] through authenticated proxy servers at managed interfaces.,,,
sc-7.9,SC-7(9),SC,Restrict threatening outgoing communications traffic,NIST SP 800-53 Rev. 5.2.0,control,,"a. Detect and deny outgoing communications traffic posing a threat to external systems
b. Audit the identity of internal users associated with denied communications",,,
sc-7.11,SC-7(11),SC,Restrict incoming communications traffic,NIST SP 800-53 Rev. 5.2.0,control,,Only allow incoming communications from [Assignment: organization-defined authorized sources] to be routed to [Assignment: organization-defined authorized destinations].,,,
sc-7.12,SC-7(12),SC,Host-based protection,NIST SP 800-53 Rev. 5.2.0,control,,Implement [Assignment: organization-defined host-based boundary protection mechanisms] at [Assignment: organization-defined system components].,,,
sc-7.13,SC-7(13),SC,"Isolation of security tools, mechanisms, and support components",NIST SP 800-53 Rev. 5.2.0,control,,"Isolate [Assignment: organization-defined information security tools, mechanisms, and support components] from other internal system components by implementing physically separate subnetworks with managed interfaces to other components of the system.",,,
sc-8,SC-8,SC,Transmission confidentiality and integrity,NIST SP 800-53 Rev. 5.2.0,control,,Protect the [Selection (1 or more): confidentiality; integrity] of transmitted information.,,,
sc-8.1,SC-8(1),SC,Cryptographic protection,NIST SP 800-53 Rev. 5.2.0,control,,Implement cryptographic mechanisms to [Selection (1 or more): prevent unauthorized disclosure of information; detect changes to information] during transmission.,,,
sc-10,SC-10,SC,Network disconnect,NIST SP 800-53 Rev. 5.2.0,control,,Terminate the network connection associated with a communications session at the end of the session or after [Assignment: organization-defined time period] of inactivity.,,,
sc-12,SC-12,SC,Cryptographic key establishment and management,NIST SP 800-53 Rev. 5.2.0,control,,"Establish and manage cryptographic keys when cryptography is employed within the system in accordance with the following key management requirements: [Assignment: organization-defined requirements for key generation, distribution, storage, access, and destruction].",,The use of NIST-CSE CMVP-validated commercial cryptographic modules is recommended for all national security systems.,
sc-12.1,SC-12(1),SC,Availability,NIST SP 800-53 Rev. 5.2.0,control,,Maintain availability of information in the event of the loss of cryptographic keys by users.,,,
sc-13,SC-13,SC,Cryptographic protection,NIST SP 800-53 Rev. 5.2.0,control,,"A. Determine the [Assignment: organization-defined cryptographic uses]
B. Implement the following types of cryptography required for each specified cryptographic use: [Assignment: organization-defined types of cryptography for each specified cryptographic use]",,,
sc-15,SC-15,SC,Collaborative computing devices and applications,NIST SP 800-53 Rev. 5.2.0,control,,"A. Prohibit remote activation of collaborative computing devices and applications with the following exceptions: [Assignment: organization-defined exceptions where remote activation is to be allowed]
B. Provide an explicit indication of use to users physically present at the devices",,,
sc-15.3,SC-15(3),SC,Disabling and removal in secure work areas,NIST SP 800-53 Rev. 5.2.0,control,,Disable or remove collaborative computing devices and applications from [Assignment: organization-defined systems or system components] in [Assignment: organization-defined secure work areas].,,,
sc-17,SC-17,SC,Public key infrastructure certificates,NIST SP 800-53 Rev. 5.2.0,control,,"A. Issue public key certificates under an [Assignment: organization-defined certificate policy] or obtain public key certificates from an approved service provider
B. Include only approved trust anchors in trust stores or certificate stores managed by the organization",,,
sc-18,SC-18,SC,Mobile code,NIST SP 800-53 Rev. 5.2.0,control,,"A. Define acceptable and unacceptable mobile code and mobile code technologies
B. Authorize, monitor, and control the use of mobile code within the system",,,
sc-18.1,SC-18(1),SC,Identify unacceptable code and take corrective actions,NIST SP 800-53 Rev. 5.2.0,control,,Identify [Assignment: organization-defined unacceptable mobile code] and take [Assignment: organization-defined corrective actions].,,,
sc-18.2,SC-18(2),SC,"Acquisition, development, and use",NIST SP 800-53 Rev. 5.2.0,control,,"Verify that the acquisition, development, and use of mobile code to be deployed in the system meets [Assignment: organization-defined mobile code requirements].",,,
sc-18.3,SC-18(3),SC,Prevent downloading and execution,NIST SP 800-53 Rev. 5.2.0,control,,Prevent the download and execution of [Assignment: organization-defined unacceptable mobile code].,,,
sc-18.4,SC-18(4),SC,Prevent automatic execution,NIST SP 800-53 Rev. 5.2.0,control,,Prevent the automatic execution of mobile code in [Assignment: organization-defined software applications] and enforce [Assignment: organization-defined actions] prior to executing the code.,,,
sc-18.5,SC-18(5),SC,Allow execution only in confined environments,NIST SP 800-53 Rev. 5.2.0,control,,Allow execution of permitted mobile code only in confined virtual machine environments.,,,
sc-20,SC-20,SC,Secure name/address resolution service (authoritative source),NIST SP 800-53 Rev. 5.2.0,control,,"A. Provide additional data origin authentication and integrity verification artifacts along with the authoritative name resolution data the system returns in response to external name/address resolution queries.
B. Provide the means to indicate the security status of child zones and (if the child supports secure resolution services) to enable verification of a chain of trust among parent and child domains, when operating as part of a distributed, hierarchical namespace.",,,
sc-21,SC-21,SC,Secure name/address resolution service (recursive or caching resolver),NIST SP 800-53 Rev. 5.2.0,control,,Request and perform data origin authentication and data integrity verification on the name/address resolution responses the system receives from authoritative sources.,,,
sc-22,SC-22,SC,Architecture and provisioning for name/address resolution service,NIST SP 800-53 Rev. 5.2.0,control,,Ensure the systems that collectively provide name/address resolution service for an organization are fault-tolerant and implement internal and external role separation.,,,
sc-23,SC-23,SC,Session authenticity,NIST SP 800-53 Rev. 5.2.0,control,,Protect the authenticity of communications sessions.,,,
sc-23.1,SC-23(1),SC,Invalidate session identifiers at logout,NIST SP 800-53 Rev. 5.2.0,control,,Invalidate session identifiers upon user logout or other session termination.,,,
sc-23.3,SC-23(3),SC,Unique system-generated session identifiers,NIST SP 800-53 Rev. 5.2.0,control,,Generate a unique session identifier for each session with [Assignment: organization-defined randomness requirements] and recognize only session identifiers that are system-generated.,,,
sc-28,SC-28,SC,Protection of information at rest,NIST SP 800-53 Rev. 5.2.0,control,,Protect the [Selection (1 or more): confidentiality; integrity] of the following information at rest: [Assignment: organization-defined information at rest].,,,
sc-28.1,SC-28(1),SC,Cryptographic protection,NIST SP 800-53 Rev. 5.2.0,control,,Implement cryptographic mechanisms to prevent unauthorized disclosure and modification of the following information at rest on [Assignment: organization-defined system components or media]: [Assignment: organization-defined information].,,,
sc-29,SC-29,SC,Heterogeneity,NIST SP 800-53 Rev. 5.2.0,control,,Employ a diverse set of information technologies for the following system components in the implementation of the system: [Assignment: organization-defined system components].,sc-29_odp = cyber security devices and tools,,"In order to protect PBMM against Td4 compromise using a single unknown system flaw (a 0-Day), disaggregate the business functions between systems that do not share a single-point-of-failure. For example, host one line-of-business database in Windows, and a different line-of-business database in Linux."
sc-39,SC-39,SC,Process isolation,NIST SP 800-53 Rev. 5.2.0,control,,Maintain a separate execution domain for each executing system process.,,,
sc-45,SC-45,SC,System time synchronization,NIST SP 800-53 Rev. 5.2.0,control,,Synchronize system clocks within and between systems and system components.,,,
si-1,SI-1,SI,System and information integrity policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] system and information integrity policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the system and information integrity policy and the associated system and information integrity controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the system and information integrity policy and procedures
   C. Review and update the current system and information integrity
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
si-2,SI-2,SI,Flaw remediation,NIST SP 800-53 Rev. 5.2.0,control,,"A. Identify, report, and correct system flaws
B. Test software and firmware updates related to flaw remediation for effectiveness and potential side effects before installation
C. Install security-relevant software and firmware updates within [Assignment: organization-defined time period] of the release of the updates
D. Incorporate flaw remediation into the organizational configuration management process",,,
si-2.2,SI-2(2),SI,Automated flaw remediation status,NIST SP 800-53 Rev. 5.2.0,control,,Determine if system components have applicable security-relevant software and firmware updates installed using [Assignment: organization-defined automated mechanisms] [Assignment: organization-defined frequency].,,,
si-2.6,SI-2(6),SI,Removal of previous versions of software and firmware,NIST SP 800-53 Rev. 5.2.0,control,,Remove previous versions of [Assignment: organization-defined software and firmware components] after updated versions have been installed.,,,
si-3,SI-3,SI,Malicious code protection,NIST SP 800-53 Rev. 5.2.0,control,,"A. Implement [Selection (1 or more): signature based; non-signature based] malicious code protection mechanisms at system entry and exit points to detect and eradicate malicious code
B. Automatically update malicious code protection mechanisms as new releases are available in accordance with organizational configuration management policy and procedures
C. Configure malicious code protection mechanisms to
1. perform periodic scans of the system [Assignment: organization-defined frequency] and real-time scans of files from external sources at [Selection (1 or more): endpoint; network entry and exit points] as the files are downloaded, opened, or executed in accordance with organizational policy
2. [Selection (1 or more): block malicious code; quarantine malicious code; take [Assignment: organization-defined action]]; and send alert to [Assignment: organization-defined personnel or roles] in response to malicious code detection
   D. Address the receipt of false positives during malicious code detection and eradication and the resulting potential impact on the availability of the system",si-03_odp.02 = at least every 30 days; si-03_odp.04 = quarantine malicious code,,
si-3.4,SI-3(4),SI,Updates only by privileged users,NIST SP 800-53 Rev. 5.2.0,control,,Update malicious code protection mechanisms only when directed by a privileged user.,,,
si-4,SI-4,SI,System monitoring,NIST SP 800-53 Rev. 5.2.0,control,,"A. Monitor the system to detect
1. attacks and indicators of potential attacks in accordance with the following monitoring objectives: [Assignment: organization-defined monitoring objectives]
2. unauthorized local, network, and remote connections
   B. Identify unauthorized use of the system through the following techniques and methods: [Assignment: organization-defined techniques and methods]
   C. Invoke internal monitoring capabilities or deploy monitoring devices
3. strategically within the system to collect organization-determined essential information
4. at ad hoc locations within the system to track specific types of transactions of interest to the organization
   D. Analyze detected events and anomalies
   E. Adjust the level of system monitoring activity when there is a change in risk to organizational operations and assets, individuals, other organizations, or Canada
   F. Obtain legal opinion regarding system monitoring activities
   G. Provide [Assignment: organization-defined system monitoring information] to [Assignment: organization-defined personnel or roles] [Selection (1 or more): as needed; [Assignment: organization-defined frequency]]",,,
si-4.2,SI-4(2),SI,Automated tools and mechanisms for real-time analysis,NIST SP 800-53 Rev. 5.2.0,control,,Employ automated tools and mechanisms to support near real-time analysis of events.,,,
si-4.4,SI-4(4),SI,Inbound and outbound communications traffic,NIST SP 800-53 Rev. 5.2.0,control,,"a. Determine criteria for unusual or unauthorized activities or conditions for inbound and outbound communications traffic
b. Monitor inbound and outbound communications traffic [Assignment: organization-defined frequency] for [Assignment: organization-defined unusual or unauthorized activities or conditions]",,,
si-4.5,SI-4(5),SI,System-generated alerts,NIST SP 800-53 Rev. 5.2.0,control,,Alert [Assignment: organization-defined personnel or roles] when the following system-generated indications of compromise or potential compromise occur: [Assignment: organization-defined compromise indicators].,,,
si-4.10,SI-4(10),SI,Visibility of encrypted communications,NIST SP 800-53 Rev. 5.2.0,control,,Make provisions so that [Assignment: organization-defined encrypted communications traffic] is visible to [Assignment: organization-defined system monitoring tools and mechanisms].,,,
si-4.11,SI-4(11),SI,Analyze communications traffic anomalies,NIST SP 800-53 Rev. 5.2.0,control,,Analyze outbound communications traffic at the external interfaces to the system and selected [Assignment: organization-defined internal points within the system] to discover anomalies.,,,
si-4.12,SI-4(12),SI,Automated organization-generated alerts,NIST SP 800-53 Rev. 5.2.0,control,,Alert [Assignment: organization-defined personnel or roles] using [Assignment: organization-defined automated mechanisms] when the following indications of inappropriate or unusual activities with security or privacy implications occur: [Assignment: organization-defined activities that trigger alerts].,,,
si-4.13,SI-4(13),SI,Analyze traffic and event patterns,NIST SP 800-53 Rev. 5.2.0,control,,"a. Analyze communications traffic and event patterns for the system
b. Develop profiles representing common traffic and event patterns
c. Use the traffic and event profiles to tune system monitoring devices",,,
si-4.14,SI-4(14),SI,Wireless intrusion detection,NIST SP 800-53 Rev. 5.2.0,control,,Employ a wireless intrusion detection system (WIDS) to identify rogue wireless devices and to detect attack attempts and potential compromises or breaches to the system.,,,
si-4.15,SI-4(15),SI,Wireless to wireline communications,NIST SP 800-53 Rev. 5.2.0,control,,Employ an intrusion detection system to monitor wireless communications traffic as the traffic passes from wireless to wireline networks.,,,
si-5,SI-5,SI,"Security alerts, advisories, and directives",NIST SP 800-53 Rev. 5.2.0,control,,"A. Receive system security alerts, advisories, and directives from [Assignment: organization-defined external organizations] on an ongoing basis
B. Generate internal security alerts, advisories, and directives as necessary
C. Disseminate security alerts, advisories, and directives to: [Selection (1 or more): [Assignment: organization-defined personnel or roles]; [Assignment: organization-defined elements within the organization]; [Assignment: organization-defined external organizations]]
D. Implement security directives in accordance with established timeframes or notify the issuing organization of the degree of non-compliance",,,
si-7,SI-7,SI,"Software, firmware, and information integrity",NIST SP 800-53 Rev. 5.2.0,control,,"A. Employ integrity verification tools to detect unauthorized changes to the following software, firmware, and information: [Assignment: organization-defined software, firmware, and information]
B. Take the following actions when unauthorized changes to the software, firmware, and information are detected: [Assignment: organization-defined actions]",,,
